Date,Temp. [°C],Relative humidity [%],Rain [mm],Wind Speed [km/h],Wind Gusts [km/h],Solar Radiation [W/m²],Solar Irradiance [W/m²]
2019-06-25 14:00:00,25.5,50,0.0,9.4,37.4,466.0,611.3
2019-06-25 15:00:00,25.7,46,0.0,9.5,34.2,361.0,585.0
2019-06-25 16:00:00,25.6,46,0.0,9.3,32.4,226.0,505.7
2019-06-25 17:00:00,24.9,48,0.0,7.1,25.9,103.0,391.2
2019-06-25 18:00:00,22.5,55,0.0,5.9,22.7,14.0,115.5
2019-06-25 19:00:00,21.4,60,0.0,6.9,21.2,0.0,0.0
2019-06-25 20:00:00,20.9,63,0.0,6.6,22.0,0.0,0.0
2019-06-25 21:00:00,19.4,68,0.0,6.0,19.4,0.0,0.0
2019-06-25 22:00:00,18.8,71,0.0,5.7,18.0,0.0,0.0
2019-06-25 23:00:00,18.7,72,0.0,5.1,15.8,0.0,0.0
2019-06-26 00:00:00,19.3,71,0.1,5.6,15.1,0.0,0.0
2019-06-26 01:00:00,18.8,72,0.0,4.4,15.5,0.0,0.0
2019-06-26 02:00:00,18.1,77,0.0,7.4,19.1,0.0,0.0
2019-06-26 03:00:00,17.8,81,0.2,6.0,20.2,0.0,0.0
2019-06-26 04:00:00,18.8,79,0.1,4.7,23.0,6.0,55.9
2019-06-26 05:00:00,19.7,78,0.1,4.3,18.4,27.0,114.7
2019-06-26 06:00:00,21.0,73,0.0,4.4,18.4,123.0,292.8
2019-06-26 07:00:00,22.3,66,0.3,10.4,29.5,323.0,544.7
2019-06-26 08:00:00,23.2,63,0.5,10.0,40.3,319.0,429.6
2019-06-26 09:00:00,24.1,60,0.3,10.8,44.3,442.0,514.9
2019-06-26 10:00:00,24.7,56,0.8,11.7,32.4,419.0,449.1
2019-06-26 11:00:00,25.2,52,0.3,10.5,33.8,396.0,412.1
2019-06-26 12:00:00,25.4,45,0.2,11.3,38.5,491.0,522.2
2019-06-26 13:00:00,25.9,44,0.2,10.2,31.3,410.0,469.8
2019-06-26 14:00:00,26.5,41,0.1,11.4,39.2,403.0,528.5
2019-06-26 15:00:00,26.7,40,0.0,13.3,34.6,324.0,524.8
2019-06-26 16:00:00,26.2,41,0.0,13.8,37.1,215.0,480.7
2019-06-26 17:00:00,25.0,46,0.0,11.5,36.0,85.0,322.5
2019-06-26 18:00:00,22.8,54,0.0,6.7,32.0,15.0,123.6
2019-06-26 19:00:00,21.4,61,0.0,6.2,22.7,0.0,0.0
2019-06-26 20:00:00,20.6,65,0.0,6.2,21.6,0.0,0.0
2019-06-26 21:00:00,19.8,69,0.0,6.8,21.6,0.0,0.0
2019-06-26 22:00:00,20.0,69,0.1,6.1,23.4,0.0,0.0
2019-06-26 23:00:00,19.2,75,0.0,6.5,22.7,0.0,0.0
2019-06-27 00:00:00,19.3,77,0.1,7.2,18.7,0.0,0.0
2019-06-27 01:00:00,18.8,85,0.4,5.1,20.5,0.0,0.0
2019-06-27 02:00:00,18.7,88,0.5,3.5,22.3,0.0,0.0
2019-06-27 03:00:00,18.9,90,0.4,2.9,24.8,0.0,0.0
2019-06-27 04:00:00,19.1,87,0.2,2.3,25.2,5.0,46.8
2019-06-27 05:00:00,20.5,80,0.0,1.5,13.3,66.0,281.4
2019-06-27 06:00:00,21.8,73,0.0,3.8,16.6,192.0,458.1
2019-06-27 07:00:00,23.3,61,0.2,10.5,29.5,340.0,574.1
2019-06-27 08:00:00,24.4,53,0.1,11.8,33.5,395.0,532.4
2019-06-27 09:00:00,25.8,47,0.1,11.9,33.5,482.0,561.8
2019-06-27 10:00:00,26.9,42,0.1,11.8,34.6,576.0,617.6
2019-06-27 11:00:00,27.9,37,0.0,10.7,37.8,644.0,670.4
2019-06-27 12:00:00,28.2,37,0.0,12.4,34.9,638.0,678.5
2019-06-27 13:00:00,28.2,35,0.0,11.9,34.6,524.0,600.4
2019-06-27 14:00:00,28.4,34,0.0,11.0,32.8,359.0,470.7
2019-06-27 15:00:00,28.3,34,0.0,11.6,31.7,377.0,610.4
2019-06-27 16:00:00,27.5,35,0.0,10.6,31.0,251.0,560.9
2019-06-27 17:00:00,25.7,43,0.0,6.4,28.1,117.0,443.5
2019-06-27 18:00:00,24.0,46,0.0,6.6,19.4,18.0,148.3
2019-06-27 19:00:00,20.7,59,0.0,6.2,13.7,0.0,0.0
2019-06-27 20:00:00,20.3,57,0.0,5.5,13.0,0.0,0.0
2019-06-27 21:00:00,19.1,62,0.0,4.8,14.0,0.0,0.0
2019-06-27 22:00:00,18.1,66,0.0,4.4,13.0,0.0,0.0
2019-06-27 23:00:00,17.4,68,0.0,5.1,14.8,0.0,0.0
2019-06-28 00:00:00,17.1,68,0.0,3.7,14.8,0.0,0.0
2019-06-28 01:00:00,17.0,66,0.0,4.3,13.3,0.0,0.0
2019-06-28 02:00:00,17.1,64,0.0,4.0,13.3,0.0,0.0
2019-06-28 03:00:00,17.2,62,0.0,4.0,13.0,0.0,0.0
2019-06-28 04:00:00,18.6,60,0.0,4.0,13.3,10.0,93.9
2019-06-28 05:00:00,22.0,54,0.0,3.5,13.3,98.0,419.7
2019-06-28 06:00:00,24.6,44,0.0,2.2,11.2,259.0,619.3
2019-06-28 07:00:00,26.2,42,0.0,4.9,17.3,436.0,737.2
2019-06-28 08:00:00,27.5,38,0.0,4.0,17.3,597.0,805.4
2019-06-28 09:00:00,28.6,36,0.0,4.7,18.7,726.0,846.7
2019-06-28 10:00:00,29.6,33,0.0,4.0,19.1,813.0,872.1
2019-06-28 11:00:00,30.4,29,0.0,2.5,18.0,839.0,873.5
2019-06-28 12:00:00,30.2,29,0.0,1.1,15.8,829.0,881.7
2019-06-28 13:00:00,31.1,27,0.0,0.7,13.3,745.0,853.6
2019-06-28 14:00:00,31.5,26,0.0,2.5,12.2,623.0,816.7
2019-06-28 15:00:00,31.3,25,0.0,6.9,18.0,458.0,741.3
2019-06-28 16:00:00,30.6,26,0.0,4.9,18.4,286.0,638.8
2019-06-28 17:00:00,28.1,34,0.0,6.7,17.3,107.0,405.4
2019-06-28 18:00:00,25.4,43,0.0,6.5,26.6,16.0,131.7
2019-06-28 19:00:00,23.0,56,0.0,3.4,22.0,0.0,0.0
2019-06-28 20:00:00,22.9,50,0.0,3.9,12.6,0.0,0.0
2019-06-28 21:00:00,22.3,53,0.0,3.1,11.2,0.0,0.0
2019-06-28 22:00:00,21.5,57,0.0,2.3,9.7,0.0,0.0
2019-06-28 23:00:00,21.2,61,0.0,3.0,10.1,0.0,0.0
2019-06-29 00:00:00,21.9,55,0.0,9.4,18.0,0.0,0.0
2019-06-29 01:00:00,20.9,58,0.0,5.9,24.1,0.0,0.0
2019-06-29 02:00:00,20.1,62,0.0,4.8,16.9,0.0,0.0
2019-06-29 03:00:00,18.9,75,0.1,4.5,13.3,0.0,0.0
2019-06-29 04:00:00,19.5,80,0.6,4.4,19.4,2.0,18.9
2019-06-29 05:00:00,19.7,83,0.4,3.1,18.4,23.0,98.9
2019-06-29 06:00:00,20.4,76,0.2,5.8,21.2,76.0,182.1
2019-06-29 07:00:00,21.7,65,0.0,10.0,27.7,264.0,447.1
2019-06-29 08:00:00,22.7,60,0.1,8.3,28.1,360.0,486.2
2019-06-29 09:00:00,24.1,55,0.1,8.1,26.3,451.0,526.3
2019-06-29 10:00:00,24.1,53,0.3,8.3,26.6,411.0,441.1
2019-06-29 11:00:00,24.2,55,0.1,9.1,28.1,511.0,532.2
2019-06-29 12:00:00,23.8,60,0.1,9.4,29.9,588.0,625.5
2019-06-29 13:00:00,23.9,62,0.6,10.5,30.6,481.0,551.1
2019-06-29 14:00:00,23.8,62,0.6,9.8,30.6,361.0,473.2
2019-06-29 15:00:00,23.3,62,0.2,9.7,28.4,335.0,542.1
2019-06-29 16:00:00,22.4,64,0.0,7.9,26.6,194.0,433.2
2019-06-29 17:00:00,21.5,65,0.0,4.7,22.0,83.0,314.4
2019-06-29 18:00:00,20.7,67,0.0,2.5,14.4,16.0,131.7
2019-06-29 19:00:00,18.4,79,0.0,3.8,10.8,0.0,0.0
2019-06-29 20:00:00,17.5,84,0.0,3.6,10.8,0.0,0.0
2019-06-29 21:00:00,17.4,84,0.0,3.7,10.4,0.0,0.0
2019-06-29 22:00:00,17.9,79,0.0,3.1,10.1,0.0,0.0
2019-06-29 23:00:00,16.1,86,0.0,3.9,9.7,0.0,0.0
2019-06-30 00:00:00,17.8,79,0.0,2.6,10.8,0.0,0.0
2019-06-30 01:00:00,16.0,87,0.0,4.2,11.9,0.0,0.0
2019-06-30 02:00:00,15.9,86,0.0,4.8,13.3,0.0,0.0
2019-06-30 03:00:00,15.2,86,0.0,6.2,16.9,0.0,0.0
2019-06-30 04:00:00,17.2,77,0.0,3.9,17.3,7.0,66.5
2019-06-30 05:00:00,18.9,69,0.3,5.6,18.0,63.0,272.3
2019-06-30 06:00:00,19.1,72,0.5,8.5,24.1,115.0,276.3
2019-06-30 07:00:00,19.6,70,0.6,9.7,27.4,180.0,305.3
2019-06-30 08:00:00,20.2,66,0.4,10.5,29.5,171.0,231.2
2019-06-30 09:00:00,20.2,68,0.5,10.1,29.5,159.0,185.7
2019-06-30 10:00:00,21.2,64,0.4,9.5,30.2,299.0,321.0
2019-06-30 11:00:00,23.0,54,0.1,7.5,29.2,609.0,634.4
2019-06-30 12:00:00,23.2,51,0.0,6.6,28.1,573.0,609.6
2019-06-30 13:00:00,24.0,45,0.0,10.4,28.4,221.0,253.2
2019-06-30 14:00:00,23.9,48,0.0,13.4,36.0,246.0,322.4
2019-06-30 15:00:00,24.4,40,0.0,11.8,36.4,371.0,600.3
2019-06-30 16:00:00,24.3,33,0.0,12.0,33.1,283.0,631.9
2019-06-30 17:00:00,22.7,39,0.0,8.0,32.4,127.0,481.1
2019-06-30 18:00:00,19.0,54,0.0,7.3,23.0,19.0,156.4
2019-06-30 19:00:00,20.7,43,0.0,4.0,18.7,0.0,0.0
2019-06-30 20:00:00,17.9,55,0.0,4.2,14.8,0.0,0.0
2019-06-30 21:00:00,16.5,59,0.0,5.2,16.2,0.0,0.0
2019-06-30 22:00:00,16.2,60,0.0,4.8,15.8,0.0,0.0
2019-06-30 23:00:00,15.8,63,0.0,4.3,14.8,0.0,0.0
2019-07-01 00:00:00,16.4,63,0.0,5.0,15.1,0.0,0.0
2019-07-01 01:00:00,15.0,68,0.0,4.9,14.4,0.0,0.0
2019-07-01 02:00:00,14.4,69,0.0,5.1,15.8,0.0,0.0
2019-07-01 03:00:00,13.9,70,0.0,5.4,16.6,0.0,0.0
2019-07-01 04:00:00,15.6,69,0.0,3.9,16.6,9.0,85.9
2019-07-01 05:00:00,18.6,55,0.0,3.1,15.5,97.0,421.5
2019-07-01 06:00:00,20.8,51,0.0,6.9,22.3,255.0,614.3
2019-07-01 07:00:00,22.4,47,0.0,10.9,31.0,427.0,725.4
2019-07-01 08:00:00,24.1,40,0.0,17.0,44.6,553.0,748.4
2019-07-01 09:00:00,25.4,36,0.0,18.7,49.0,531.0,620.6
2019-07-01 10:00:00,26.0,35,0.0,18.8,53.6,536.0,575.8
2019-07-01 11:00:00,26.9,33,0.0,15.5,50.0,823.0,857.6
2019-07-01 12:00:00,27.2,32,0.0,15.7,43.6,797.0,848.1
2019-07-01 13:00:00,27.2,31,0.0,15.1,43.2,734.0,841.1
2019-07-01 14:00:00,27.1,31,0.0,13.5,41.4,617.0,808.7
2019-07-01 15:00:00,26.8,31,0.0,13.0,37.4,464.0,750.8
2019-07-01 16:00:00,26.1,33,0.0,12.7,35.3,292.0,652.0
2019-07-01 17:00:00,24.6,38,0.0,9.0,33.8,127.0,481.2
2019-07-01 18:00:00,20.7,56,0.0,8.0,26.3,19.0,156.5
2019-07-01 19:00:00,22.7,45,0.0,1.5,19.8,0.0,0.0
2019-07-01 20:00:00,18.4,61,0.0,4.2,13.7,0.0,0.0
2019-07-01 21:00:00,18.5,57,0.0,4.5,14.0,0.0,0.0
2019-07-01 22:00:00,17.8,58,0.0,3.9,14.0,0.0,0.0
2019-07-01 23:00:00,17.0,62,0.0,4.0,13.3,0.0,0.0
2019-07-02 00:00:00,18.5,56,0.0,3.4,13.7,0.0,0.0
2019-07-02 01:00:00,17.9,59,0.0,3.2,11.5,0.0,0.0
2019-07-02 02:00:00,16.4,66,0.0,5.0,13.3,0.0,0.0
2019-07-02 03:00:00,15.7,70,0.0,4.8,13.7,0.0,0.0
2019-07-02 04:00:00,17.3,70,0.0,3.3,13.7,9.0,86.5
2019-07-02 05:00:00,20.4,56,0.0,2.6,12.2,99.0,432.6
2019-07-02 06:00:00,22.7,49,0.0,1.3,13.3,260.0,628.2
2019-07-02 07:00:00,24.7,44,0.0,4.3,18.7,433.0,736.9
2019-07-02 08:00:00,26.5,40,0.0,9.4,28.1,595.0,806.2
2019-07-02 09:00:00,27.5,37,0.0,13.8,37.4,611.0,714.7
2019-07-02 10:00:00,28.8,34,0.0,13.8,39.2,751.0,807.2
2019-07-02 11:00:00,29.6,31,0.0,15.9,42.8,790.0,823.5
2019-07-02 12:00:00,30.2,28,0.0,15.3,43.6,775.0,824.9
2019-07-02 13:00:00,30.4,26,0.0,13.8,41.0,744.0,852.7
2019-07-02 14:00:00,30.4,26,0.0,13.2,37.8,629.0,824.5
2019-07-02 15:00:00,29.9,26,0.0,13.2,36.0,474.0,767.0
2019-07-02 16:00:00,28.8,28,0.0,10.9,35.3,300.0,670.0
2019-07-02 17:00:00,26.6,39,0.0,5.4,29.5,132.0,500.4
2019-07-02 18:00:00,23.4,48,0.0,6.2,18.0,20.0,164.9
2019-07-02 19:00:00,24.0,42,0.0,3.3,16.2,0.0,0.0
2019-07-02 20:00:00,19.4,56,0.0,4.6,12.6,0.0,0.0
2019-07-02 21:00:00,18.5,53,0.0,4.9,13.3,0.0,0.0
2019-07-02 22:00:00,18.1,49,0.0,4.4,12.6,0.0,0.0
2019-07-02 23:00:00,17.4,48,0.0,4.4,11.5,0.0,0.0
2019-07-03 00:00:00,18.3,42,0.0,5.6,11.9,0.0,0.0
2019-07-03 01:00:00,15.9,47,0.0,5.6,12.6,0.0,0.0
2019-07-03 02:00:00,15.9,48,0.0,5.6,13.0,0.0,0.0
2019-07-03 03:00:00,15.8,49,0.0,5.5,13.0,0.0,0.0
2019-07-03 04:00:00,17.6,51,0.0,3.7,12.6,10.0,96.7
2019-07-03 05:00:00,21.4,47,0.0,4.3,12.2,103.0,452.8
2019-07-03 06:00:00,24.5,37,0.0,0.4,12.6,266.0,644.6
2019-07-03 07:00:00,26.6,33,0.0,3.6,16.2,442.0,753.6
2019-07-03 08:00:00,28.2,32,0.0,6.7,23.0,605.0,820.8
2019-07-03 09:00:00,29.7,28,0.0,7.1,24.5,734.0,859.3
2019-07-03 10:00:00,31.0,25,0.0,8.7,27.4,817.0,878.6
2019-07-03 11:00:00,32.1,22,0.0,8.9,28.4,849.0,885.4
2019-07-03 12:00:00,32.6,20,0.0,9.6,28.1,827.0,880.5
2019-07-03 13:00:00,32.7,21,0.0,11.2,31.3,756.0,866.6
2019-07-03 14:00:00,32.1,25,0.0,11.5,32.4,634.0,831.2
2019-07-03 15:00:00,31.2,27,0.0,11.1,32.4,477.0,772.0
2019-07-03 16:00:00,30.2,26,0.0,10.0,29.9,303.0,676.9
2019-07-03 17:00:00,27.6,52,0.0,5.4,25.6,133.0,504.6
2019-07-03 18:00:00,24.9,34,0.0,7.2,11.5,21.0,173.3
2019-07-03 19:00:00,22.6,39,0.0,5.6,12.6,0.0,0.0
2019-07-03 20:00:00,21.3,44,0.0,3.8,11.9,0.0,0.0
2019-07-03 21:00:00,20.4,48,0.0,3.8,10.4,0.0,0.0
2019-07-03 22:00:00,19.8,48,0.0,3.7,11.2,0.0,0.0
2019-07-03 23:00:00,19.2,46,0.0,4.1,10.8,0.0,0.0
2019-07-04 00:00:00,19.8,43,0.0,6.0,10.4,0.0,0.0
2019-07-04 01:00:00,18.9,40,0.0,5.7,10.8,0.0,0.0
2019-07-04 02:00:00,18.1,39,0.0,6.6,11.5,0.0,0.0
2019-07-04 03:00:00,18.5,37,0.0,6.3,11.9,0.0,0.0
2019-07-04 04:00:00,19.0,50,0.0,5.5,11.5,10.0,97.4
2019-07-04 05:00:00,23.4,40,0.0,2.7,10.4,101.0,446.8
2019-07-04 06:00:00,25.6,30,0.0,2.1,9.7,263.0,639.3
2019-07-04 07:00:00,27.7,27,0.0,2.3,13.0,438.0,748.3
2019-07-04 08:00:00,29.1,26,0.0,4.1,17.3,597.0,811.0
2019-07-04 09:00:00,30.3,25,0.0,5.1,20.2,726.0,850.7
2019-07-04 10:00:00,31.3,24,0.0,5.2,20.5,811.0,872.7
2019-07-04 11:00:00,32.1,24,0.0,6.2,22.3,845.0,881.6
2019-07-04 12:00:00,32.6,23,0.0,4.6,26.6,814.0,866.9
2019-07-04 13:00:00,32.8,22,0.0,6.9,22.0,723.0,828.9
2019-07-04 14:00:00,32.6,22,0.0,8.4,24.5,614.0,805.1
2019-07-04 15:00:00,32.3,20,0.0,9.4,25.2,416.0,673.4
2019-07-04 16:00:00,31.0,22,0.0,8.9,25.6,275.0,614.6
2019-07-04 17:00:00,28.2,34,0.0,6.1,23.0,115.0,436.8
2019-07-04 18:00:00,24.8,45,0.0,5.5,18.4,19.0,157.1
2019-07-04 19:00:00,22.7,51,0.0,6.2,13.0,0.0,0.0
2019-07-04 20:00:00,23.8,44,0.0,4.8,10.1,0.0,0.0
2019-07-04 21:00:00,25.0,37,0.0,3.6,8.3,0.0,0.0
2019-07-04 22:00:00,21.1,47,0.0,5.6,9.4,0.0,0.0
2019-07-04 23:00:00,19.3,51,0.0,7.6,12.6,0.0,0.0
2019-07-05 00:00:00,19.0,52,0.0,6.0,13.3,0.0,0.0
2019-07-05 01:00:00,19.4,47,0.0,4.1,11.2,0.0,0.0
2019-07-05 02:00:00,18.8,46,0.0,5.9,9.4,0.0,0.0
2019-07-05 03:00:00,19.7,41,0.0,6.0,10.4,0.0,0.0
2019-07-05 04:00:00,19.0,55,0.0,6.0,10.4,9.0,88.4
2019-07-05 05:00:00,23.0,38,0.0,3.2,10.1,99.0,440.9
2019-07-05 06:00:00,24.8,34,0.0,0.0,8.3,260.0,634.1
2019-07-05 07:00:00,26.1,34,0.0,2.2,12.6,436.0,746.4
2019-07-05 08:00:00,27.4,32,0.0,4.7,17.6,599.0,814.8
2019-07-05 09:00:00,29.0,28,0.0,6.8,22.3,727.0,852.6
2019-07-05 10:00:00,30.6,25,0.0,9.1,26.3,764.0,822.7
2019-07-05 11:00:00,31.6,25,0.0,8.4,28.4,740.0,772.5
2019-07-05 12:00:00,32.5,22,0.0,8.4,26.3,667.0,710.6
2019-07-05 13:00:00,32.6,21,0.0,6.0,25.2,606.0,695.0
2019-07-05 14:00:00,32.5,19,0.0,1.8,20.5,490.0,642.7
2019-07-05 15:00:00,32.0,18,0.0,0.4,11.9,355.0,574.8
2019-07-05 16:00:00,30.4,24,0.0,4.7,13.0,223.0,498.7
2019-07-05 17:00:00,27.7,49,0.0,3.6,15.8,95.0,361.4
2019-07-05 18:00:00,27.4,39,0.0,1.1,10.4,18.0,149.1
2019-07-05 19:00:00,26.6,40,0.0,0.8,7.6,0.0,0.0
2019-07-05 20:00:00,23.1,50,0.0,2.3,9.0,0.0,0.0
2019-07-05 21:00:00,21.0,54,0.0,4.1,11.5,0.0,0.0
2019-07-05 22:00:00,19.7,58,0.0,3.4,12.2,0.0,0.0
2019-07-05 23:00:00,18.3,62,0.0,4.6,14.4,0.0,0.0
2019-07-06 00:00:00,18.3,69,0.0,4.8,15.1,0.0,0.0
2019-07-06 01:00:00,18.0,69,0.0,5.1,14.4,0.0,0.0
2019-07-06 02:00:00,17.8,70,0.0,4.0,14.0,0.0,0.0
2019-07-06 03:00:00,18.0,71,0.0,4.3,11.9,0.0,0.0
2019-07-06 04:00:00,19.3,69,0.0,4.7,12.2,8.0,79.2
2019-07-06 05:00:00,22.2,61,0.0,2.5,12.2,92.0,412.6
2019-07-06 06:00:00,24.3,54,0.0,2.4,11.9,249.0,609.4
2019-07-06 07:00:00,25.8,48,0.0,4.7,17.6,421.0,722.2
2019-07-06 08:00:00,27.1,43,0.0,5.5,20.5,582.0,792.8
2019-07-06 09:00:00,28.0,40,0.0,5.0,22.7,618.0,725.5
2019-07-06 10:00:00,28.9,38,0.0,4.0,22.0,668.0,719.8
2019-07-06 11:00:00,29.3,36,0.0,4.6,20.9,569.0,594.3
2019-07-06 12:00:00,29.3,34,0.0,3.9,20.9,504.0,537.2
2019-07-06 13:00:00,29.5,33,0.0,3.5,17.3,401.0,460.0
2019-07-06 14:00:00,29.6,33,0.0,1.5,16.2,338.0,443.5
2019-07-06 15:00:00,29.3,34,0.0,2.5,13.0,300.0,486.0
2019-07-06 16:00:00,29.0,35,0.0,4.8,13.3,197.0,440.9
2019-07-06 17:00:00,27.7,41,0.0,5.4,15.8,93.0,354.4
2019-07-06 18:00:00,25.5,47,0.0,6.7,15.8,16.0,132.8
2019-07-06 19:00:00,23.5,54,0.0,7.2,14.8,0.0,0.0
2019-07-06 20:00:00,23.3,54,0.0,5.1,14.8,0.0,0.0
2019-07-06 21:00:00,21.3,62,0.0,5.8,9.7,0.0,0.0
2019-07-06 22:00:00,20.5,63,0.0,4.8,10.4,0.0,0.0
2019-07-06 23:00:00,20.3,60,0.0,4.0,11.2,0.0,0.0
2019-07-07 00:00:00,19.4,67,0.0,7.3,13.7,0.0,0.0
2019-07-07 01:00:00,18.4,68,0.0,4.4,14.0,0.0,0.0
2019-07-07 02:00:00,18.1,67,0.0,3.3,10.8,0.0,0.0
2019-07-07 03:00:00,18.0,66,0.0,3.0,10.4,0.0,0.0
2019-07-07 04:00:00,18.7,64,0.0,3.6,12.2,8.0,79.8
2019-07-07 05:00:00,21.7,61,0.0,4.0,12.6,95.0,429.1
2019-07-07 06:00:00,25.4,44,0.0,1.1,10.8,254.0,623.8
2019-07-07 07:00:00,27.3,38,0.0,2.0,12.6,429.0,737.5
2019-07-07 08:00:00,28.8,34,0.0,4.2,17.6,590.0,804.9
2019-07-07 09:00:00,30.0,31,0.0,5.5,20.5,712.0,836.7
2019-07-07 10:00:00,31.0,29,0.0,6.3,22.7,764.0,823.9
2019-07-07 11:00:00,31.7,28,0.0,9.3,27.7,693.0,724.2
2019-07-07 12:00:00,31.7,29,0.0,7.9,29.2,710.0,757.0
2019-07-07 13:00:00,32.1,28,0.0,3.9,24.5,640.0,734.5
2019-07-07 14:00:00,32.4,25,0.0,6.8,18.7,563.0,739.0
2019-07-07 15:00:00,31.7,23,0.0,12.6,30.2,365.0,591.6
2019-07-07 16:00:00,30.7,24,0.0,14.0,36.0,255.0,571.2
2019-07-07 17:00:00,29.1,30,0.0,13.6,36.7,122.0,465.8
2019-07-07 18:00:00,26.9,34,0.0,10.8,37.1,19.0,158.1
2019-07-07 19:00:00,24.5,41,0.0,6.4,31.0,0.0,0.0
2019-07-07 20:00:00,23.0,47,0.0,6.5,21.2,0.0,0.0
2019-07-07 21:00:00,21.8,52,0.0,9.7,25.6,0.0,0.0
2019-07-07 22:00:00,21.0,55,0.0,10.8,28.1,0.0,0.0
2019-07-07 23:00:00,20.3,57,0.0,10.1,27.7,0.0,0.0
2019-07-08 00:00:00,19.7,61,0.0,10.4,25.6,0.0,0.0
2019-07-08 01:00:00,19.0,64,0.0,10.8,27.0,0.0,0.0
2019-07-08 02:00:00,18.6,65,0.0,10.8,27.7,0.0,0.0
2019-07-08 03:00:00,18.1,67,0.0,10.8,27.7,0.0,0.0
2019-07-08 04:00:00,18.7,65,0.0,11.5,28.4,9.0,90.6
2019-07-08 05:00:00,22.1,58,0.0,10.5,28.4,99.0,450.5
2019-07-08 06:00:00,26.3,47,0.0,7.1,24.8,262.0,645.9
2019-07-08 07:00:00,29.3,35,0.0,6.4,19.4,438.0,754.7
2019-07-08 08:00:00,31.3,26,0.0,7.7,22.3,598.0,817.0
2019-07-08 09:00:00,32.9,22,0.0,9.4,26.3,729.0,857.6
2019-07-08 10:00:00,33.3,23,0.0,15.2,38.9,815.0,879.6
2019-07-08 11:00:00,33.0,25,0.0,16.2,43.6,813.0,850.1
2019-07-08 12:00:00,33.1,24,0.0,16.4,44.6,753.0,803.3
2019-07-08 13:00:00,33.1,23,0.0,16.3,42.1,672.0,771.6
2019-07-08 14:00:00,32.6,25,0.0,16.4,41.8,628.0,824.7
2019-07-08 15:00:00,31.7,27,0.0,16.2,43.2,465.0,754.2
2019-07-08 16:00:00,30.3,31,0.0,14.6,41.4,272.0,609.9
2019-07-08 17:00:00,28.9,35,0.0,10.6,36.7,124.0,474.5
2019-07-08 18:00:00,26.5,39,0.0,8.8,28.8,19.0,158.5
2019-07-08 19:00:00,24.7,43,0.0,7.2,25.6,0.0,0.0
2019-07-08 20:00:00,23.5,46,0.0,9.0,23.8,0.0,0.0
2019-07-08 21:00:00,22.3,51,0.0,6.7,23.8,0.0,0.0
2019-07-08 22:00:00,21.2,56,0.0,5.5,17.6,0.0,0.0
2019-07-08 23:00:00,20.6,59,0.0,6.2,16.2,0.0,0.0
2019-07-09 00:00:00,20.6,60,0.0,6.8,16.2,0.0,0.0
2019-07-09 01:00:00,20.1,61,0.0,5.5,17.6,0.0,0.0
2019-07-09 02:00:00,19.5,63,0.0,4.5,15.5,0.0,0.0
2019-07-09 03:00:00,19.3,63,0.0,3.6,13.3,0.0,0.0
2019-07-09 04:00:00,20.1,61,0.0,4.3,12.6,7.0,71.1
2019-07-09 05:00:00,23.2,59,0.0,4.0,13.0,86.0,394.4
2019-07-09 06:00:00,26.2,44,0.0,2.3,11.2,252.0,623.6
2019-07-09 07:00:00,27.7,41,0.0,4.4,15.8,425.0,734.0
2019-07-09 08:00:00,29.1,39,0.0,6.5,21.6,586.0,801.9
2019-07-09 09:00:00,30.6,36,0.0,7.0,23.0,716.0,843.3
2019-07-09 10:00:00,32.1,31,0.0,4.5,23.0,778.0,840.3
2019-07-09 11:00:00,33.1,26,0.0,3.8,26.3,677.0,708.3
2019-07-09 12:00:00,33.4,26,0.0,8.9,31.7,644.0,687.3
2019-07-09 13:00:00,33.4,25,0.0,13.0,33.5,565.0,649.0
2019-07-09 14:00:00,32.9,25,0.0,13.3,34.6,471.0,618.8
2019-07-09 15:00:00,32.2,26,0.0,13.7,34.6,385.0,624.9
2019-07-09 16:00:00,31.0,29,0.0,13.7,35.3,265.0,595.0
2019-07-09 17:00:00,29.4,32,0.0,10.6,35.3,123.0,472.0
2019-07-09 18:00:00,26.9,36,0.0,7.7,29.9,18.0,150.7
2019-07-09 19:00:00,25.9,38,0.0,9.1,27.4,0.0,0.0
2019-07-09 20:00:00,24.2,43,0.0,8.8,27.7,0.0,0.0
2019-07-09 21:00:00,22.8,49,0.0,9.4,25.9,0.0,0.0
2019-07-09 22:00:00,21.8,52,0.0,9.4,25.2,0.0,0.0
2019-07-09 23:00:00,21.0,54,0.0,10.1,25.6,0.0,0.0
2019-07-10 00:00:00,20.9,55,0.0,10.5,27.0,0.0,0.0
2019-07-10 01:00:00,20.4,56,0.0,10.4,27.7,0.0,0.0
2019-07-10 02:00:00,19.8,59,0.0,9.4,27.7,0.0,0.0
2019-07-10 03:00:00,19.3,62,0.0,9.0,24.5,0.0,0.0
2019-07-10 04:00:00,19.6,64,0.0,8.0,23.4,7.0,71.7
2019-07-10 05:00:00,23.1,57,0.0,5.8,20.9,92.0,425.4
2019-07-10 06:00:00,26.8,48,0.0,3.6,16.9,250.0,621.0
2019-07-10 07:00:00,29.4,37,0.0,7.4,22.7,424.0,734.0
2019-07-10 08:00:00,31.4,30,0.0,11.3,31.3,587.0,804.5
2019-07-10 09:00:00,32.6,27,0.0,13.6,36.7,715.0,843.1
